monotonic_ns,timestamp_ns,lat_deg,lon_deg,week,timeOfWeek_s,insStatus,hdwStatus,alt_m,roll_rad,pitch_rad,yaw_rad,vel_U_m_s,vel_V_m_s,vel_W_m_s,ned_N_m,ned_E_m,ned_D_m
6500115757,1763493613198285595,0.000000000,0.000000000,1,377713.087346,329745,33554432,0.000,1.488879,0.037517,-1.116057,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6507149065,1763493613205318848,0.000000000,0.000000000,1,377713.094346,329745,33554432,0.000,1.488895,0.037513,-1.116055,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6514187596,1763493613212357378,0.000000000,0.000000000,1,377713.101346,329745,33554432,0.000,1.488907,0.037505,-1.116056,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6521144237,1763493613219314020,0.000000000,0.000000000,1,377713.108346,329745,33554432,0.000,1.488909,0.037503,-1.116057,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6528207119,1763493613226376902,0.000000000,0.000000000,1,377713.115346,329745,33554432,0.000,1.488914,0.037504,-1.116058,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6535125391,1763493613233295173,0.000000000,0.000000000,1,377713.122346,329745,33554432,0.000,1.488909,0.037507,-1.116052,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6542171644,1763493613240341426,0.000000000,0.000000000,1,377713.129346,329745,33554432,0.000,1.488901,0.037495,-1.116049,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6549227155,1763493613247396938,0.000000000,0.000000000,1,377713.136346,329745,33554432,0.000,1.488897,0.037495,-1.116052,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6556119316,1763493613254289098,0.000000000,0.000000000,1,377713.143346,329745,33554432,0.000,1.488893,0.037503,-1.116056,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6563223161,1763493613261392906,0.000000000,0.000000000,1,377713.150346,329745,33554432,0.000,1.488884,0.037503,-1.116061,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6570126840,1763493613268296622,0.000000000,0.000000000,1,377713.157346,329745,33554432,0.000,1.488866,0.037515,-1.116061,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6577152315,1763493613275322097,0.000000000,0.000000000,1,377713.164346,329745,33554432,0.000,1.488844,0.037521,-1.116059,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6584217234,1763493613282387016,0.000000000,0.000000000,1,377713.171346,329745,33554432,0.000,1.488837,0.037519,-1.116060,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6591198820,1763493613289368602,0.000000000,0.000000000,1,377713.178346,329745,33554432,0.000,1.488827,0.037535,-1.116057,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6598088573,1763493613296258355,0.000000000,0.000000000,1,377713.185346,329745,33554432,0.000,1.488823,0.037536,-1.116056,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6605140159,1763493613303309941,0.000000000,0.000000000,1,377713.192346,329745,33554432,0.000,1.488817,0.037540,-1.116050,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6612207300,1763493613310377082,0.000000000,0.000000000,1,377713.199346,329745,33554432,0.000,1.488807,0.037534,-1.116055,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6619089294,1763493613317259076,0.000000000,0.000000000,1,377713.206346,329745,33554432,0.000,1.488799,0.037537,-1.116051,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6626133972,1763493613324303755,0.000000000,0.000000000,1,377713.213346,329745,33554432,0.000,1.488798,0.037533,-1.116061,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6633187558,1763493613331357341,0.000000000,0.000000000,1,377713.220346,329745,33554432,0.000,1.488788,0.037537,-1.116057,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6640081126,1763493613338250909,0.000000000,0.000000000,1,377713.227346,329745,33554432,0.000,1.488795,0.037533,-1.116062,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6647109231,1763493613345279013,0.000000000,0.000000000,1,377713.234346,329745,33554432,0.000,1.488791,0.037527,-1.116067,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6654168779,1763493613352338562,0.000000000,0.000000000,1,377713.241346,329745,33554432,0.000,1.488811,0.037529,-1.116070,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6661234328,1763493613359404111,0.000000000,0.000000000,1,377713.248346,329745,33554432,0.000,1.488839,0.037530,-1.116060,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6668107767,1763493613366277549,0.000000000,0.000000000,1,377713.255346,329745,33554432,0.000,1.488864,0.037532,-1.116053,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6675165426,1763493613373335209,0.000000000,0.000000000,1,377713.262346,329745,33554432,0.000,1.488888,0.037520,-1.116057,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6682214494,1763493613380384276,0.000000000,0.000000000,1,377713.269346,329745,33554432,0.000,1.488908,0.037515,-1.116063,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6689109599,1763493613387279363,0.000000000,0.000000000,1,377713.276346,329745,33554432,0.000,1.488936,0.037514,-1.116065,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6696151629,1763493613394321411,0.000000000,0.000000000,1,377713.283346,329745,33554432,0.000,1.488945,0.037512,-1.116058,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6703226011,1763493613401395812,0.000000000,0.000000000,1,377713.290346,329745,33554432,0.000,1.488948,0.037511,-1.116052,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6710143912,1763493613408313713,0.000000000,0.000000000,1,377713.297346,329745,33554432,0.000,1.488945,0.037511,-1.116051,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6717209628,1763493613415379410,0.000000000,0.000000000,1,377713.304346,329745,33554432,0.000,1.488940,0.037516,-1.116047,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6724133955,1763493613422303756,0.000000000,0.000000000,1,377713.311346,329745,33554432,0.000,1.488923,0.037519,-1.116040,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6731206504,1763493613429376286,0.000000000,0.000000000,1,377713.318346,329745,33554432,0.000,1.488898,0.037519,-1.116028,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6738126182,1763493613436295965,0.000000000,0.000000000,1,377713.325346,329745,33554432,0.000,1.488865,0.037522,-1.116034,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6745175472,1763493613443345254,0.000000000,0.000000000,1,377713.332346,329745,33554432,0.000,1.488824,0.037512,-1.116042,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6752088132,1763493613450257933,0.000000000,0.000000000,1,377713.339346,329745,33554432,0.000,1.488793,0.037512,-1.116050,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6759137163,1763493613457306945,0.000000000,0.000000000,1,377713.346346,329745,33554432,0.000,1.488770,0.037516,-1.116046,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6766190915,1763493613464360698,0.000000000,0.000000000,1,377713.353346,329745,33554432,0.000,1.488768,0.037524,-1.116042,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6773087946,1763493613471257728,0.000000000,0.000000000,1,377713.360346,329745,33554432,0.000,1.488754,0.037524,-1.116042,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6780158050,1763493613478327833,0.000000000,0.000000000,1,377713.367346,329745,33554432,0.000,1.488766,0.037523,-1.116046,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6787210340,1763493613485380141,0.000000000,0.000000000,1,377713.374346,329745,33554432,0.000,1.488775,0.037516,-1.116048,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6794135130,1763493613492304912,0.000000000,0.000000000,1,377713.381346,329745,33554432,0.000,1.488803,0.037514,-1.116036,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6801195438,1763493613499365220,0.000000000,0.000000000,1,377713.388346,329745,33554432,0.000,1.488818,0.037515,-1.116027,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6808232357,1763493613506402158,0.000000000,0.000000000,1,377713.395346,329745,33554432,0.000,1.488833,0.037511,-1.116020,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6815130277,1763493613513300059,0.000000000,0.000000000,1,377713.402346,329745,33554432,0.000,1.488855,0.037511,-1.116015,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6822181252,1763493613520351034,0.000000000,0.000000000,1,377713.409346,329745,33554432,0.000,1.488868,0.037510,-1.116020,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6829095653,1763493613527265435,0.000000000,0.000000000,1,377713.416346,329745,33554432,0.000,1.488882,0.037508,-1.116028,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6836147702,1763493613534317484,0.000000000,0.000000000,1,377713.423346,329745,33554432,0.000,1.488892,0.037502,-1.116026,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6843203991,1763493613541373774,0.000000000,0.000000000,1,377713.430346,329745,33554432,0.000,1.488907,0.037505,-1.116035,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6850143855,1763493613548313638,0.000000000,0.000000000,1,377713.437346,329745,33554432,0.000,1.488901,0.037501,-1.116047,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6857194960,1763493613555364742,0.000000000,0.000000000,1,377713.444346,329745,33554432,0.000,1.488889,0.037498,-1.116040,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6864108009,1763493613562277773,0.000000000,0.000000000,1,377713.451346,329745,33554432,0.000,1.488880,0.037493,-1.116036,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6871168262,1763493613569338044,0.000000000,0.000000000,1,377713.458346,329745,33554432,0.000,1.488858,0.037494,-1.116021,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6878209070,1763493613576378852,0.000000000,0.000000000,1,377713.465346,329745,33554432,0.000,1.488835,0.037503,-1.116014,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6885118971,1763493613583288753,0.000000000,0.000000000,1,377713.472346,329745,33554432,0.000,1.488816,0.037502,-1.116015,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6892224631,1763493613590394431,0.000000000,0.000000000,1,377713.479346,329745,33554432,0.000,1.488790,0.037501,-1.116028,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6899205828,1763493613597375592,0.000000000,0.000000000,1,377713.486346,329745,33554432,0.000,1.488777,0.037507,-1.116025,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6906096525,1763493613604266308,0.000000000,0.000000000,1,377713.493346,329745,33554432,0.000,1.488765,0.037512,-1.116024,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6913142000,1763493613611311782,0.000000000,0.000000000,1,377713.500346,329745,33554432,0.000,1.488754,0.037515,-1.116006,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6920205290,1763493613618375072,0.000000000,0.000000000,1,377713.507346,329745,33554432,0.000,1.488753,0.037503,-1.116004,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6927128802,1763493613625298603,0.000000000,0.000000000,1,377713.514346,329745,33554433,0.000,1.488753,0.037506,-1.116002,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6934210480,1763493613632380263,0.000000000,0.000000000,1,377713.521346,329745,33554433,0.000,1.488761,0.037495,-1.116001,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6941195881,1763493613639365663,0.000000000,0.000000000,1,377713.528346,329745,33554433,0.000,1.488762,0.037498,-1.115998,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6948086227,1763493613646256009,0.000000000,0.000000000,1,377713.535346,329745,33554432,0.000,1.488774,0.037493,-1.115992,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6955152627,1763493613653322410,0.000000000,0.000000000,1,377713.542346,329745,33554432,0.000,1.488783,0.037478,-1.115982,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6962215639,1763493613660385421,0.000000000,0.000000000,1,377713.549346,329745,33554432,0.000,1.488817,0.037463,-1.115982,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6969146559,1763493613667316341,0.000000000,0.000000000,1,377713.556346,329745,33554432,0.000,1.488836,0.037467,-1.115977,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6976196941,1763493613674366723,0.000000000,0.000000000,1,377713.563346,329745,33554432,0.000,1.488859,0.037473,-1.115975,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6983809062,1763493613681978937,0.000000000,0.000000000,1,377713.570346,329745,33554432,0.000,1.488880,0.037478,-1.115970,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6990128835,1763493613688298618,0.000000000,0.000000000,1,377713.577346,329745,33554432,0.000,1.488886,0.037481,-1.115967,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
6997217588,1763493613695387352,0.000000000,0.000000000,1,377713.584346,329745,33554432,0.000,1.488896,0.037471,-1.115956,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
7004173322,1763493613702343105,0.000000000,0.000000000,1,377713.591346,329745,33554432,0.000,1.488889,0.037472,-1.115957,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
7011145390,1763493613709315172,0.000000000,0.000000000,1,377713.598346,329745,33554432,0.000,1.488886,0.037460,-1.115944,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
7018078791,1763493613716248555,0.000000000,0.000000000,1,377713.605346,329745,33554432,0.000,1.488876,0.037457,-1.115949,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
7025088488,1763493613723258252,0.000000000,0.000000000,1,377713.612346,329745,33554432,0.000,1.488866,0.037460,-1.115953,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
7032094722,1763493613730264505,0.000000000,0.000000000,1,377713.619346,329745,33554432,0.000,1.488839,0.037459,-1.115963,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
7039738287,1763493613737908162,0.000000000,0.000000000,1,377713.626346,329745,33554432,0.000,1.488823,0.037467,-1.115961,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
7046149320,1763493613744319102,0.000000000,0.000000000,1,377713.633346,329745,33554432,0.000,1.488800,0.037469,-1.115969,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
7053186998,1763493613751356781,0.000000000,0.000000000,1,377713.640346,329745,33554432,0.000,1.488783,0.037473,-1.115962,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
7060753120,1763493613758922994,0.000000000,0.000000000,1,377713.647346,329745,33554432,0.000,1.488774,0.037473,-1.115956,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
7067206448,1763493613765376212,0.000000000,0.000000000,1,377713.654346,329745,33554432,0.000,1.488754,0.037479,-1.115957,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
7074091368,1763493613772261113,0.000000000,0.000000000,1,377713.661346,329745,33554432,0.000,1.488756,0.037467,-1.115951,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
7081179935,1763493613779349718,0.000000000,0.000000000,1,377713.668346,329745,33554432,0.000,1.488754,0.037462,-1.115954,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
7088226966,1763493613786396729,0.000000000,0.000000000,1,377713.675346,329745,33554432,0.000,1.488772,0.037455,-1.115958,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
7095139108,1763493613793308890,0.000000000,0.000000000,1,377713.682346,329745,33554432,0.000,1.488795,0.037455,-1.115948,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
7102090342,1763493613800260124,0.000000000,0.000000000,1,377713.689346,329745,33554432,0.000,1.488807,0.037458,-1.115945,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
7109259224,1763493613807428876,0.000000000,0.000000000,1,377713.696346,329745,33554432,0.000,1.488821,0.037469,-1.115931,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
7116215254,1763493613814384981,0.000000000,0.000000000,1,377713.703346,329745,33554432,0.000,1.488824,0.037465,-1.115930,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
7123203507,1763493613821373271,0.000000000,0.000000000,1,377713.710346,329745,33554432,0.000,1.488825,0.037471,-1.115932,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
7130191871,1763493613828361635,0.000000000,0.000000000,1,377713.717346,329745,33554432,0.000,1.488822,0.037472,-1.115933,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
7137230864,1763493613835400628,0.000000000,0.000000000,1,377713.724346,329745,33554432,0.000,1.488840,0.037477,-1.115920,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
7144115228,1763493613842285011,0.000000000,0.000000000,1,377713.731346,329745,33554432,0.000,1.488859,0.037486,-1.115915,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
7151098574,1763493613849268356,0.000000000,0.000000000,1,377713.738346,329745,33554432,0.000,1.488876,0.037483,-1.115905,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
7158130067,1763493613856299868,0.000000000,0.000000000,1,377713.745346,329745,33554432,0.000,1.488872,0.037485,-1.115908,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
7165094098,1763493613863263880,0.000000000,0.000000000,1,377713.752346,329745,33554432,0.000,1.488875,0.037479,-1.115891,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
7172166313,1763493613870336095,0.000000000,0.000000000,1,377713.759346,329745,33554432,0.000,1.488875,0.037474,-1.115886,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
7179211658,1763493613877381441,0.000000000,0.000000000,1,377713.766346,329745,33554432,0.000,1.488865,0.037473,-1.115886,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
7186087708,1763493613884257509,0.000000000,0.000000000,1,377713.773346,329745,33554432,0.000,1.488851,0.037471,-1.115889,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
7193194516,1763493613891364298,0.000000000,0.000000000,1,377713.780346,329745,33554432,0.000,1.488833,0.037480,-1.115885,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
7200187953,1763493613898357736,0.000000000,0.000000000,1,377713.787346,329745,33554432,0.000,1.488816,0.037487,-1.115893,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
7207215743,1763493613905385525,0.000000000,0.000000000,1,377713.794346,329745,33554432,0.000,1.488812,0.037491,-1.115895,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
7214161903,1763493613912331686,0.000000000,0.000000000,1,377713.801346,329745,33554432,0.000,1.488804,0.037501,-1.115892,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
7221217267,1763493613919387049,0.000000000,0.000000000,1,377713.808346,329745,33554432,0.000,1.488798,0.037491,-1.115895,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
